concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000003372,0,Maps to,2025-04-16,2099-12-31,
0,2000003372,Maps from,2025-04-16,2099-12-31,
2000003373,0,Maps to,2025-04-16,2099-12-31,
0,2000003373,Maps from,2025-04-16,2099-12-31,
2000003375,0,Maps to,2025-04-16,2099-12-31,
0,2000003375,Maps from,2025-04-16,2099-12-31,
2000003374,0,Maps to,2025-04-16,2099-12-31,
0,2000003374,Maps from,2025-04-16,2099-12-31,
2000003376,0,Maps to,2025-04-16,2099-12-31,
0,2000003376,Maps from,2025-04-16,2099-12-31,
2000003378,0,Maps to,2025-04-16,2099-12-31,
0,2000003378,Maps from,2025-04-16,2099-12-31,
2000003377,0,Maps to,2025-04-16,2099-12-31,
0,2000003377,Maps from,2025-04-16,2099-12-31,
2000003379,0,Maps to,2025-04-16,2099-12-31,
0,2000003379,Maps from,2025-04-16,2099-12-31,
2000003380,0,Maps to,2025-04-16,2099-12-31,
0,2000003380,Maps from,2025-04-16,2099-12-31,
2000000288,0,Maps to,2025-04-16,2099-12-31,
0,2000000288,Maps from,2025-04-16,2099-12-31,
2000000053,40775801,Maps to,2025-04-16,2099-12-31,
40775801,2000000053,Maps from,2025-04-16,2099-12-31,
2000003382,0,Maps to,2025-04-16,2099-12-31,
0,2000003382,Maps from,2025-04-16,2099-12-31,
2000000289,0,Maps to,2025-04-16,2099-12-31,
0,2000000289,Maps from,2025-04-16,2099-12-31,
2000003381,0,Maps to,2025-04-16,2099-12-31,
0,2000003381,Maps from,2025-04-16,2099-12-31,
2000003383,0,Maps to,2025-04-16,2099-12-31,
0,2000003383,Maps from,2025-04-16,2099-12-31,
2000003385,0,Maps to,2025-04-16,2099-12-31,
0,2000003385,Maps from,2025-04-16,2099-12-31,
2000003384,0,Maps to,2025-04-16,2099-12-31,
0,2000003384,Maps from,2025-04-16,2099-12-31,
2000003386,0,Maps to,2025-04-16,2099-12-31,
0,2000003386,Maps from,2025-04-16,2099-12-31,
2000003387,0,Maps to,2025-04-16,2099-12-31,
0,2000003387,Maps from,2025-04-16,2099-12-31,
2000003388,0,Maps to,2025-04-16,2099-12-31,
0,2000003388,Maps from,2025-04-16,2099-12-31,
2000003389,0,Maps to,2025-04-16,2099-12-31,
0,2000003389,Maps from,2025-04-16,2099-12-31,
2000003391,0,Maps to,2025-04-16,2099-12-31,
0,2000003391,Maps from,2025-04-16,2099-12-31,
2000003390,0,Maps to,2025-04-16,2099-12-31,
0,2000003390,Maps from,2025-04-16,2099-12-31,
2000003392,0,Maps to,2025-04-16,2099-12-31,
0,2000003392,Maps from,2025-04-16,2099-12-31,
2000003393,0,Maps to,2025-04-16,2099-12-31,
0,2000003393,Maps from,2025-04-16,2099-12-31,
2000003394,0,Maps to,2025-04-16,2099-12-31,
0,2000003394,Maps from,2025-04-16,2099-12-31,
2000003395,0,Maps to,2025-04-16,2099-12-31,
0,2000003395,Maps from,2025-04-16,2099-12-31,
2000003397,0,Maps to,2025-04-16,2099-12-31,
0,2000003397,Maps from,2025-04-16,2099-12-31,
2000003396,0,Maps to,2025-04-16,2099-12-31,
0,2000003396,Maps from,2025-04-16,2099-12-31,
2000000290,0,Maps to,2025-04-16,2099-12-31,
0,2000000290,Maps from,2025-04-16,2099-12-31,
2000003398,0,Maps to,2025-04-16,2099-12-31,
0,2000003398,Maps from,2025-04-16,2099-12-31,
2000003399,0,Maps to,2025-04-16,2099-12-31,
0,2000003399,Maps from,2025-04-16,2099-12-31,
2000003400,0,Maps to,2025-04-16,2099-12-31,
0,2000003400,Maps from,2025-04-16,2099-12-31,
2000003401,0,Maps to,2025-04-16,2099-12-31,
0,2000003401,Maps from,2025-04-16,2099-12-31,
2000003402,0,Maps to,2025-04-16,2099-12-31,
0,2000003402,Maps from,2025-04-16,2099-12-31,
2000003403,0,Maps to,2025-04-16,2099-12-31,
0,2000003403,Maps from,2025-04-16,2099-12-31,
2000003404,0,Maps to,2025-04-16,2099-12-31,
0,2000003404,Maps from,2025-04-16,2099-12-31,
2000003405,0,Maps to,2025-04-16,2099-12-31,
0,2000003405,Maps from,2025-04-16,2099-12-31,
2000003406,0,Maps to,2025-04-16,2099-12-31,
0,2000003406,Maps from,2025-04-16,2099-12-31,
2000003407,0,Maps to,2025-04-16,2099-12-31,
0,2000003407,Maps from,2025-04-16,2099-12-31,
2000003408,0,Maps to,2025-04-16,2099-12-31,
0,2000003408,Maps from,2025-04-16,2099-12-31,
2000003409,0,Maps to,2025-04-16,2099-12-31,
0,2000003409,Maps from,2025-04-16,2099-12-31,
2000003410,0,Maps to,2025-04-16,2099-12-31,
0,2000003410,Maps from,2025-04-16,2099-12-31,
2000003411,0,Maps to,2025-04-16,2099-12-31,
0,2000003411,Maps from,2025-04-16,2099-12-31,
2000003412,0,Maps to,2025-04-16,2099-12-31,
0,2000003412,Maps from,2025-04-16,2099-12-31,
2000003413,0,Maps to,2025-04-16,2099-12-31,
0,2000003413,Maps from,2025-04-16,2099-12-31,
2000003414,0,Maps to,2025-04-16,2099-12-31,
0,2000003414,Maps from,2025-04-16,2099-12-31,
2000003415,0,Maps to,2025-04-16,2099-12-31,
0,2000003415,Maps from,2025-04-16,2099-12-31,
2000003417,0,Maps to,2025-04-16,2099-12-31,
0,2000003417,Maps from,2025-04-16,2099-12-31,
2000003416,0,Maps to,2025-04-16,2099-12-31,
0,2000003416,Maps from,2025-04-16,2099-12-31,
2000003418,0,Maps to,2025-04-16,2099-12-31,
0,2000003418,Maps from,2025-04-16,2099-12-31,
2000001150,40772619,Maps to,2025-04-16,2099-12-31,
40772619,2000001150,Maps from,2025-04-16,2099-12-31,
2000003419,0,Maps to,2025-04-16,2099-12-31,
0,2000003419,Maps from,2025-04-16,2099-12-31,
2000003420,0,Maps to,2025-04-16,2099-12-31,
0,2000003420,Maps from,2025-04-16,2099-12-31,
2000003421,0,Maps to,2025-04-16,2099-12-31,
0,2000003421,Maps from,2025-04-16,2099-12-31,
2000003423,0,Maps to,2025-04-16,2099-12-31,
0,2000003423,Maps from,2025-04-16,2099-12-31,
2000003422,0,Maps to,2025-04-16,2099-12-31,
0,2000003422,Maps from,2025-04-16,2099-12-31,
2000003424,0,Maps to,2025-04-16,2099-12-31,
0,2000003424,Maps from,2025-04-16,2099-12-31,
2000003425,0,Maps to,2025-04-16,2099-12-31,
0,2000003425,Maps from,2025-04-16,2099-12-31,
2000003426,0,Maps to,2025-04-16,2099-12-31,
0,2000003426,Maps from,2025-04-16,2099-12-31,
2000003427,0,Maps to,2025-04-16,2099-12-31,
0,2000003427,Maps from,2025-04-16,2099-12-31,
2000003429,0,Maps to,2025-04-16,2099-12-31,
0,2000003429,Maps from,2025-04-16,2099-12-31,
2000003428,0,Maps to,2025-04-16,2099-12-31,
0,2000003428,Maps from,2025-04-16,2099-12-31,
2000000064,37061620,Maps to,2025-04-16,2099-12-31,
37061620,2000000064,Maps from,2025-04-16,2099-12-31,
2000003430,0,Maps to,2025-04-16,2099-12-31,
0,2000003430,Maps from,2025-04-16,2099-12-31,
2000003431,0,Maps to,2025-04-16,2099-12-31,
0,2000003431,Maps from,2025-04-16,2099-12-31,
2000003432,0,Maps to,2025-04-16,2099-12-31,
0,2000003432,Maps from,2025-04-16,2099-12-31,
2000003433,0,Maps to,2025-04-16,2099-12-31,
0,2000003433,Maps from,2025-04-16,2099-12-31,
2000003434,0,Maps to,2025-04-16,2099-12-31,
0,2000003434,Maps from,2025-04-16,2099-12-31,
2000003435,0,Maps to,2025-04-16,2099-12-31,
0,2000003435,Maps from,2025-04-16,2099-12-31,
2000003436,0,Maps to,2025-04-16,2099-12-31,
0,2000003436,Maps from,2025-04-16,2099-12-31,
2000000291,0,Maps to,2025-04-16,2099-12-31,
0,2000000291,Maps from,2025-04-16,2099-12-31,
2000003437,0,Maps to,2025-04-16,2099-12-31,
0,2000003437,Maps from,2025-04-16,2099-12-31,
2000003438,0,Maps to,2025-04-16,2099-12-31,
0,2000003438,Maps from,2025-04-16,2099-12-31,
2000003440,0,Maps to,2025-04-16,2099-12-31,
0,2000003440,Maps from,2025-04-16,2099-12-31,
2000003439,0,Maps to,2025-04-16,2099-12-31,
0,2000003439,Maps from,2025-04-16,2099-12-31,
2000003441,0,Maps to,2025-04-16,2099-12-31,
0,2000003441,Maps from,2025-04-16,2099-12-31,
2000000292,0,Maps to,2025-04-16,2099-12-31,
0,2000000292,Maps from,2025-04-16,2099-12-31,
2000003442,0,Maps to,2025-04-16,2099-12-31,
0,2000003442,Maps from,2025-04-16,2099-12-31,
2000003443,0,Maps to,2025-04-16,2099-12-31,
0,2000003443,Maps from,2025-04-16,2099-12-31,
2000003445,0,Maps to,2025-04-16,2099-12-31,
0,2000003445,Maps from,2025-04-16,2099-12-31,
2000003444,0,Maps to,2025-04-16,2099-12-31,
0,2000003444,Maps from,2025-04-16,2099-12-31,
2000003446,0,Maps to,2025-04-16,2099-12-31,
0,2000003446,Maps from,2025-04-16,2099-12-31,
2000003447,0,Maps to,2025-04-16,2099-12-31,
0,2000003447,Maps from,2025-04-16,2099-12-31,
2000003448,0,Maps to,2025-04-16,2099-12-31,
0,2000003448,Maps from,2025-04-16,2099-12-31,
2000003449,0,Maps to,2025-04-16,2099-12-31,
0,2000003449,Maps from,2025-04-16,2099-12-31,
2000000563,40785815,Maps to,2025-04-16,2099-12-31,
40785815,2000000563,Maps from,2025-04-16,2099-12-31,
2000003450,0,Maps to,2025-04-16,2099-12-31,
0,2000003450,Maps from,2025-04-16,2099-12-31,
2000000564,40785815,Maps to,2025-04-16,2099-12-31,
40785815,2000000564,Maps from,2025-04-16,2099-12-31,
2000003452,0,Maps to,2025-04-16,2099-12-31,
0,2000003452,Maps from,2025-04-16,2099-12-31,
2000003451,0,Maps to,2025-04-16,2099-12-31,
0,2000003451,Maps from,2025-04-16,2099-12-31,
2000001165,40786174,Maps to,2025-04-16,2099-12-31,
40786174,2000001165,Maps from,2025-04-16,2099-12-31,
2000003453,0,Maps to,2025-04-16,2099-12-31,
0,2000003453,Maps from,2025-04-16,2099-12-31,
2000003454,0,Maps to,2025-04-16,2099-12-31,
0,2000003454,Maps from,2025-04-16,2099-12-31,
2000003455,0,Maps to,2025-04-16,2099-12-31,
0,2000003455,Maps from,2025-04-16,2099-12-31,
2000003456,0,Maps to,2025-04-16,2099-12-31,
0,2000003456,Maps from,2025-04-16,2099-12-31,
2000003457,0,Maps to,2025-04-16,2099-12-31,
0,2000003457,Maps from,2025-04-16,2099-12-31,
2000003458,0,Maps to,2025-04-16,2099-12-31,
0,2000003458,Maps from,2025-04-16,2099-12-31,
2000003459,0,Maps to,2025-04-16,2099-12-31,
0,2000003459,Maps from,2025-04-16,2099-12-31,
2000003460,0,Maps to,2025-04-16,2099-12-31,
0,2000003460,Maps from,2025-04-16,2099-12-31,
2000003461,0,Maps to,2025-04-16,2099-12-31,
0,2000003461,Maps from,2025-04-16,2099-12-31,
2000003462,0,Maps to,2025-04-16,2099-12-31,
0,2000003462,Maps from,2025-04-16,2099-12-31,
2000003463,0,Maps to,2025-04-16,2099-12-31,
0,2000003463,Maps from,2025-04-16,2099-12-31,
2000003464,0,Maps to,2025-04-16,2099-12-31,
0,2000003464,Maps from,2025-04-16,2099-12-31,
2000003465,0,Maps to,2025-04-16,2099-12-31,
0,2000003465,Maps from,2025-04-16,2099-12-31,
2000003466,0,Maps to,2025-04-16,2099-12-31,
0,2000003466,Maps from,2025-04-16,2099-12-31,
2000003467,0,Maps to,2025-04-16,2099-12-31,
0,2000003467,Maps from,2025-04-16,2099-12-31,
2000003468,0,Maps to,2025-04-16,2099-12-31,
0,2000003468,Maps from,2025-04-16,2099-12-31,
2000003469,0,Maps to,2025-04-16,2099-12-31,
0,2000003469,Maps from,2025-04-16,2099-12-31,
2000003470,0,Maps to,2025-04-16,2099-12-31,
0,2000003470,Maps from,2025-04-16,2099-12-31,
2000003471,0,Maps to,2025-04-16,2099-12-31,
0,2000003471,Maps from,2025-04-16,2099-12-31,
2000003472,0,Maps to,2025-04-16,2099-12-31,
0,2000003472,Maps from,2025-04-16,2099-12-31,
2000003473,0,Maps to,2025-04-16,2099-12-31,
0,2000003473,Maps from,2025-04-16,2099-12-31,
2000003475,0,Maps to,2025-04-16,2099-12-31,
0,2000003475,Maps from,2025-04-16,2099-12-31,
2000003474,0,Maps to,2025-04-16,2099-12-31,
0,2000003474,Maps from,2025-04-16,2099-12-31,
2000003476,0,Maps to,2025-04-16,2099-12-31,
0,2000003476,Maps from,2025-04-16,2099-12-31,
2000000581,37047615,Maps to,2025-04-16,2099-12-31,
37047615,2000000581,Maps from,2025-04-16,2099-12-31,
2000003477,0,Maps to,2025-04-16,2099-12-31,
0,2000003477,Maps from,2025-04-16,2099-12-31,
2000003478,0,Maps to,2025-04-16,2099-12-31,
0,2000003478,Maps from,2025-04-16,2099-12-31,
2000003479,0,Maps to,2025-04-16,2099-12-31,
0,2000003479,Maps from,2025-04-16,2099-12-31,
2000003480,0,Maps to,2025-04-16,2099-12-31,
0,2000003480,Maps from,2025-04-16,2099-12-31,
2000003481,0,Maps to,2025-04-16,2099-12-31,
0,2000003481,Maps from,2025-04-16,2099-12-31,
2000003482,0,Maps to,2025-04-16,2099-12-31,
0,2000003482,Maps from,2025-04-16,2099-12-31,
2000003483,0,Maps to,2025-04-16,2099-12-31,
0,2000003483,Maps from,2025-04-16,2099-12-31,
2000000293,0,Maps to,2025-04-16,2099-12-31,
0,2000000293,Maps from,2025-04-16,2099-12-31,
2000000294,0,Maps to,2025-04-16,2099-12-31,
0,2000000294,Maps from,2025-04-16,2099-12-31,
2000003484,0,Maps to,2025-04-16,2099-12-31,
0,2000003484,Maps from,2025-04-16,2099-12-31,
2000003485,0,Maps to,2025-04-16,2099-12-31,
0,2000003485,Maps from,2025-04-16,2099-12-31,
2000003486,0,Maps to,2025-04-16,2099-12-31,
0,2000003486,Maps from,2025-04-16,2099-12-31,
2000003488,0,Maps to,2025-04-16,2099-12-31,
0,2000003488,Maps from,2025-04-16,2099-12-31,
2000003487,0,Maps to,2025-04-16,2099-12-31,
0,2000003487,Maps from,2025-04-16,2099-12-31,
2000003489,0,Maps to,2025-04-16,2099-12-31,
0,2000003489,Maps from,2025-04-16,2099-12-31,
2000003491,0,Maps to,2025-04-16,2099-12-31,
0,2000003491,Maps from,2025-04-16,2099-12-31,
2000003490,0,Maps to,2025-04-16,2099-12-31,
0,2000003490,Maps from,2025-04-16,2099-12-31,
2000003492,0,Maps to,2025-04-16,2099-12-31,
0,2000003492,Maps from,2025-04-16,2099-12-31,
2000003494,0,Maps to,2025-04-16,2099-12-31,
0,2000003494,Maps from,2025-04-16,2099-12-31,
2000003493,0,Maps to,2025-04-16,2099-12-31,
0,2000003493,Maps from,2025-04-16,2099-12-31,
2000003495,0,Maps to,2025-04-16,2099-12-31,
0,2000003495,Maps from,2025-04-16,2099-12-31,
2000003496,0,Maps to,2025-04-16,2099-12-31,
0,2000003496,Maps from,2025-04-16,2099-12-31,
2000003497,0,Maps to,2025-04-16,2099-12-31,
0,2000003497,Maps from,2025-04-16,2099-12-31,
2000003498,0,Maps to,2025-04-16,2099-12-31,
0,2000003498,Maps from,2025-04-16,2099-12-31,
2000003499,0,Maps to,2025-04-16,2099-12-31,
0,2000003499,Maps from,2025-04-16,2099-12-31,
2000003501,0,Maps to,2025-04-16,2099-12-31,
0,2000003501,Maps from,2025-04-16,2099-12-31,
2000003500,0,Maps to,2025-04-16,2099-12-31,
0,2000003500,Maps from,2025-04-16,2099-12-31,
2000003502,0,Maps to,2025-04-16,2099-12-31,
0,2000003502,Maps from,2025-04-16,2099-12-31,
2000003503,0,Maps to,2025-04-16,2099-12-31,
0,2000003503,Maps from,2025-04-16,2099-12-31,
2000003504,0,Maps to,2025-04-16,2099-12-31,
0,2000003504,Maps from,2025-04-16,2099-12-31,
2000003505,0,Maps to,2025-04-16,2099-12-31,
0,2000003505,Maps from,2025-04-16,2099-12-31,
2000003507,0,Maps to,2025-04-16,2099-12-31,
0,2000003507,Maps from,2025-04-16,2099-12-31,
2000003506,0,Maps to,2025-04-16,2099-12-31,
0,2000003506,Maps from,2025-04-16,2099-12-31,
2000003508,0,Maps to,2025-04-16,2099-12-31,
0,2000003508,Maps from,2025-04-16,2099-12-31,
2000003509,0,Maps to,2025-04-16,2099-12-31,
0,2000003509,Maps from,2025-04-16,2099-12-31,
2000003510,0,Maps to,2025-04-16,2099-12-31,
0,2000003510,Maps from,2025-04-16,2099-12-31,
2000003511,0,Maps to,2025-04-16,2099-12-31,
0,2000003511,Maps from,2025-04-16,2099-12-31,
2000003513,0,Maps to,2025-04-16,2099-12-31,
0,2000003513,Maps from,2025-04-16,2099-12-31,
2000003512,0,Maps to,2025-04-16,2099-12-31,
0,2000003512,Maps from,2025-04-16,2099-12-31,
2000003514,0,Maps to,2025-04-16,2099-12-31,
0,2000003514,Maps from,2025-04-16,2099-12-31,
2000000460,3968341,Maps to,2025-04-16,2099-12-31,
3968341,2000000460,Maps from,2025-04-16,2099-12-31,
2000003515,0,Maps to,2025-04-16,2099-12-31,
0,2000003515,Maps from,2025-04-16,2099-12-31,
2000003517,0,Maps to,2025-04-16,2099-12-31,
0,2000003517,Maps from,2025-04-16,2099-12-31,
2000003516,0,Maps to,2025-04-16,2099-12-31,
0,2000003516,Maps from,2025-04-16,2099-12-31,
2000003518,0,Maps to,2025-04-16,2099-12-31,
0,2000003518,Maps from,2025-04-16,2099-12-31,
2000003520,0,Maps to,2025-04-16,2099-12-31,
0,2000003520,Maps from,2025-04-16,2099-12-31,
2000003519,0,Maps to,2025-04-16,2099-12-31,
0,2000003519,Maps from,2025-04-16,2099-12-31,
2000001146,40782964,Maps to,2025-04-16,2099-12-31,
40782964,2000001146,Maps from,2025-04-16,2099-12-31,
2000003521,0,Maps to,2025-04-16,2099-12-31,
0,2000003521,Maps from,2025-04-16,2099-12-31,
2000003522,0,Maps to,2025-04-16,2099-12-31,
0,2000003522,Maps from,2025-04-16,2099-12-31,
2000003523,0,Maps to,2025-04-16,2099-12-31,
0,2000003523,Maps from,2025-04-16,2099-12-31,
2000003524,0,Maps to,2025-04-16,2099-12-31,
0,2000003524,Maps from,2025-04-16,2099-12-31,
2000003525,0,Maps to,2025-04-16,2099-12-31,
0,2000003525,Maps from,2025-04-16,2099-12-31,
2000003527,0,Maps to,2025-04-16,2099-12-31,
0,2000003527,Maps from,2025-04-16,2099-12-31,
2000003526,0,Maps to,2025-04-16,2099-12-31,
0,2000003526,Maps from,2025-04-16,2099-12-31,
2000003528,0,Maps to,2025-04-16,2099-12-31,
0,2000003528,Maps from,2025-04-16,2099-12-31,
2000003529,0,Maps to,2025-04-16,2099-12-31,
0,2000003529,Maps from,2025-04-16,2099-12-31,
2000003530,0,Maps to,2025-04-16,2099-12-31,
0,2000003530,Maps from,2025-04-16,2099-12-31,
2000003531,0,Maps to,2025-04-16,2099-12-31,
0,2000003531,Maps from,2025-04-16,2099-12-31,
2000003533,0,Maps to,2025-04-16,2099-12-31,
0,2000003533,Maps from,2025-04-16,2099-12-31,
2000003532,0,Maps to,2025-04-16,2099-12-31,
0,2000003532,Maps from,2025-04-16,2099-12-31,
2000000295,0,Maps to,2025-04-16,2099-12-31,
0,2000000295,Maps from,2025-04-16,2099-12-31,
2000003534,0,Maps to,2025-04-16,2099-12-31,
0,2000003534,Maps from,2025-04-16,2099-12-31,
2000003535,0,Maps to,2025-04-16,2099-12-31,
0,2000003535,Maps from,2025-04-16,2099-12-31,
2000000296,0,Maps to,2025-04-16,2099-12-31,
0,2000000296,Maps from,2025-04-16,2099-12-31,
2000000297,0,Maps to,2025-04-16,2099-12-31,
0,2000000297,Maps from,2025-04-16,2099-12-31,
2000003536,0,Maps to,2025-04-16,2099-12-31,
0,2000003536,Maps from,2025-04-16,2099-12-31,
2000001076,3968070,Maps to,2025-04-16,2099-12-31,
3968070,2000001076,Maps from,2025-04-16,2099-12-31,
2000003538,0,Maps to,2025-04-16,2099-12-31,
0,2000003538,Maps from,2025-04-16,2099-12-31,
2000003537,0,Maps to,2025-04-16,2099-12-31,
0,2000003537,Maps from,2025-04-16,2099-12-31,
2000003539,0,Maps to,2025-04-16,2099-12-31,
0,2000003539,Maps from,2025-04-16,2099-12-31,
2000001077,3968070,Maps to,2025-04-16,2099-12-31,
3968070,2000001077,Maps from,2025-04-16,2099-12-31,
2000003540,0,Maps to,2025-04-16,2099-12-31,
0,2000003540,Maps from,2025-04-16,2099-12-31,
2000003541,0,Maps to,2025-04-16,2099-12-31,
0,2000003541,Maps from,2025-04-16,2099-12-31,
2000003542,0,Maps to,2025-04-16,2099-12-31,
0,2000003542,Maps from,2025-04-16,2099-12-31,
2000003543,0,Maps to,2025-04-16,2099-12-31,
0,2000003543,Maps from,2025-04-16,2099-12-31,
2000003545,0,Maps to,2025-04-16,2099-12-31,
0,2000003545,Maps from,2025-04-16,2099-12-31,
2000003544,0,Maps to,2025-04-16,2099-12-31,
0,2000003544,Maps from,2025-04-16,2099-12-31,
2000003546,0,Maps to,2025-04-16,2099-12-31,
0,2000003546,Maps from,2025-04-16,2099-12-31,
2000003548,0,Maps to,2025-04-16,2099-12-31,
0,2000003548,Maps from,2025-04-16,2099-12-31,
2000003547,0,Maps to,2025-04-16,2099-12-31,
0,2000003547,Maps from,2025-04-16,2099-12-31,
2000003549,0,Maps to,2025-04-16,2099-12-31,
0,2000003549,Maps from,2025-04-16,2099-12-31,
2000003551,0,Maps to,2025-04-16,2099-12-31,
0,2000003551,Maps from,2025-04-16,2099-12-31,
2000003550,0,Maps to,2025-04-16,2099-12-31,
0,2000003550,Maps from,2025-04-16,2099-12-31,
2000003552,0,Maps to,2025-04-16,2099-12-31,
0,2000003552,Maps from,2025-04-16,2099-12-31,
2000003554,0,Maps to,2025-04-16,2099-12-31,
0,2000003554,Maps from,2025-04-16,2099-12-31,
2000003553,0,Maps to,2025-04-16,2099-12-31,
0,2000003553,Maps from,2025-04-16,2099-12-31,
2000003555,0,Maps to,2025-04-16,2099-12-31,
0,2000003555,Maps from,2025-04-16,2099-12-31,
2000003557,0,Maps to,2025-04-16,2099-12-31,
0,2000003557,Maps from,2025-04-16,2099-12-31,
2000003556,0,Maps to,2025-04-16,2099-12-31,
0,2000003556,Maps from,2025-04-16,2099-12-31,
2000003558,0,Maps to,2025-04-16,2099-12-31,
0,2000003558,Maps from,2025-04-16,2099-12-31,
2000003560,0,Maps to,2025-04-16,2099-12-31,
0,2000003560,Maps from,2025-04-16,2099-12-31,
2000003559,0,Maps to,2025-04-16,2099-12-31,
0,2000003559,Maps from,2025-04-16,2099-12-31,
2000003561,0,Maps to,2025-04-16,2099-12-31,
0,2000003561,Maps from,2025-04-16,2099-12-31,
2000003562,0,Maps to,2025-04-16,2099-12-31,
0,2000003562,Maps from,2025-04-16,2099-12-31,
2000003563,0,Maps to,2025-04-16,2099-12-31,
0,2000003563,Maps from,2025-04-16,2099-12-31,
2000003564,0,Maps to,2025-04-16,2099-12-31,
0,2000003564,Maps from,2025-04-16,2099-12-31,
2000003565,0,Maps to,2025-04-16,2099-12-31,
0,2000003565,Maps from,2025-04-16,2099-12-31,
2000003566,0,Maps to,2025-04-16,2099-12-31,
0,2000003566,Maps from,2025-04-16,2099-12-31,
2000003567,0,Maps to,2025-04-16,2099-12-31,
0,2000003567,Maps from,2025-04-16,2099-12-31,
2000003568,0,Maps to,2025-04-16,2099-12-31,
0,2000003568,Maps from,2025-04-16,2099-12-31,
2000003569,0,Maps to,2025-04-16,2099-12-31,
0,2000003569,Maps from,2025-04-16,2099-12-31,
2000003570,0,Maps to,2025-04-16,2099-12-31,
0,2000003570,Maps from,2025-04-16,2099-12-31,
2000003572,0,Maps to,2025-04-16,2099-12-31,
0,2000003572,Maps from,2025-04-16,2099-12-31,
2000003571,0,Maps to,2025-04-16,2099-12-31,
0,2000003571,Maps from,2025-04-16,2099-12-31,
2000000298,0,Maps to,2025-04-16,2099-12-31,
0,2000000298,Maps from,2025-04-16,2099-12-31,
2000003573,0,Maps to,2025-04-16,2099-12-31,
0,2000003573,Maps from,2025-04-16,2099-12-31,
2000000299,0,Maps to,2025-04-16,2099-12-31,
0,2000000299,Maps from,2025-04-16,2099-12-31,
2000000118,1013450,Maps to,2025-04-16,2099-12-31,
1013450,2000000118,Maps from,2025-04-16,2099-12-31,
2000003574,0,Maps to,2025-04-16,2099-12-31,
0,2000003574,Maps from,2025-04-16,2099-12-31,
2000003575,0,Maps to,2025-04-16,2099-12-31,
0,2000003575,Maps from,2025-04-16,2099-12-31,
2000003576,0,Maps to,2025-04-16,2099-12-31,
0,2000003576,Maps from,2025-04-16,2099-12-31,
2000000127,1013451,Maps to,2025-04-16,2099-12-31,
1013451,2000000127,Maps from,2025-04-16,2099-12-31,
2000003577,0,Maps to,2025-04-16,2099-12-31,
0,2000003577,Maps from,2025-04-16,2099-12-31,
2000000300,0,Maps to,2025-04-16,2099-12-31,
0,2000000300,Maps from,2025-04-16,2099-12-31,
2000003578,0,Maps to,2025-04-16,2099-12-31,
0,2000003578,Maps from,2025-04-16,2099-12-31,
2000003579,0,Maps to,2025-04-16,2099-12-31,
0,2000003579,Maps from,2025-04-16,2099-12-31,
2000003580,0,Maps to,2025-04-16,2099-12-31,
0,2000003580,Maps from,2025-04-16,2099-12-31,
2000003581,0,Maps to,2025-04-16,2099-12-31,
0,2000003581,Maps from,2025-04-16,2099-12-31,
2000000089,3968605,Maps to,2025-04-16,2099-12-31,
3968605,2000000089,Maps from,2025-04-16,2099-12-31,
2000003582,0,Maps to,2025-04-16,2099-12-31,
0,2000003582,Maps from,2025-04-16,2099-12-31,
2000003583,0,Maps to,2025-04-16,2099-12-31,
0,2000003583,Maps from,2025-04-16,2099-12-31,
2000003584,0,Maps to,2025-04-16,2099-12-31,
0,2000003584,Maps from,2025-04-16,2099-12-31,
2000003585,0,Maps to,2025-04-16,2099-12-31,
0,2000003585,Maps from,2025-04-16,2099-12-31,
2000003586,0,Maps to,2025-04-16,2099-12-31,
0,2000003586,Maps from,2025-04-16,2099-12-31,
2000003587,0,Maps to,2025-04-16,2099-12-31,
0,2000003587,Maps from,2025-04-16,2099-12-31,
2000000301,0,Maps to,2025-04-16,2099-12-31,
0,2000000301,Maps from,2025-04-16,2099-12-31,
2000003588,0,Maps to,2025-04-16,2099-12-31,
0,2000003588,Maps from,2025-04-16,2099-12-31,
2000003589,0,Maps to,2025-04-16,2099-12-31,
0,2000003589,Maps from,2025-04-16,2099-12-31,
2000003591,0,Maps to,2025-04-16,2099-12-31,
0,2000003591,Maps from,2025-04-16,2099-12-31,
2000003590,0,Maps to,2025-04-16,2099-12-31,
0,2000003590,Maps from,2025-04-16,2099-12-31,
2000003592,0,Maps to,2025-04-16,2099-12-31,
0,2000003592,Maps from,2025-04-16,2099-12-31,
2000003593,0,Maps to,2025-04-16,2099-12-31,
0,2000003593,Maps from,2025-04-16,2099-12-31,
2000003594,0,Maps to,2025-04-16,2099-12-31,
0,2000003594,Maps from,2025-04-16,2099-12-31,
2000003595,0,Maps to,2025-04-16,2099-12-31,
0,2000003595,Maps from,2025-04-16,2099-12-31,
2000003596,0,Maps to,2025-04-16,2099-12-31,
0,2000003596,Maps from,2025-04-16,2099-12-31,
2000003597,0,Maps to,2025-04-16,2099-12-31,
0,2000003597,Maps from,2025-04-16,2099-12-31,
2000003598,0,Maps to,2025-04-16,2099-12-31,
0,2000003598,Maps from,2025-04-16,2099-12-31,
2000003599,0,Maps to,2025-04-16,2099-12-31,
0,2000003599,Maps from,2025-04-16,2099-12-31,
2000003600,0,Maps to,2025-04-16,2099-12-31,
0,2000003600,Maps from,2025-04-16,2099-12-31,
